send_time,subject,recipients,opens,clicks
2023-03-25 18:23:37,Your weekly newsletter,46124,27067,4797
2022-07-12 03:10:22,Your weekly newsletter,81850,46646,1590
2022-08-07 06:50:57,Don't miss out on these fantastic deals,3435,3435,2970
2023-05-31 21:34:34,Don't miss out on these fantastic deals,34240,7841,3394
2023-11-11 07:21:27,New arrivals just for you,6437,6437,2755
2022-07-18 01:27:53,Don't miss out on these fantastic deals,5788,5788,3578
2022-03-05 15:58:05,Your weekly newsletter,97626,20159,490
2022-03-21 15:55:04,Don't miss out on these fantastic deals,25151,25151,1389
2023-02-04 01:49:35,Summer sale starts now!,81938,30477,3697
2023-03-02 06:24:02,Your weekly newsletter,50102,11786,1311
2022-05-31 18:22:27,New arrivals just for you,44129,19975,2641
2022-04-28 16:39:53,Limited time offer: 65% off!,9127,9127,886
2023-08-02 12:58:34,Your weekly newsletter,34585,34585,1196
2023-10-20 23:34:50,Don't miss out on these fantastic deals,38650,38650,3174
2022-01-02 17:08:29,Limited time offer: 65% off!,32518,5805,1979
2022-12-06 01:51:42,New arrivals just for you,1487,1487,1487
2023-12-24 23:36:42,Summer sale starts now!,80211,38534,1906
2022-08-13 04:00:29,Your weekly newsletter,82788,34346,4567
2023-09-02 02:37:34,New arrivals just for you,95162,45312,3022
2023-01-05 07:20:28,Your weekly newsletter,46045,46045,408
2022-12-29 01:07:55,Don't miss out on these fantastic deals,46991,29778,869
2023-11-30 17:05:03,Summer sale starts now!,32871,28889,4044
2023-08-11 08:32:20,Your weekly newsletter,25292,25292,4803
2022-04-12 10:44:01,New arrivals just for you,66817,1642,312
2023-08-06 15:38:52,Limited time offer: 65% off!,87998,49628,1381
2023-08-08 12:23:46,Limited time offer: 65% off!,55697,22057,2184
2022-04-23 11:10:19,Don't miss out on these fantastic deals,9199,9199,3078
2022-05-10 01:25:33,Limited time offer: 65% off!,57593,30577,3777
2022-11-13 01:26:51,Don't miss out on these fantastic deals,8754,8754,995
2022-08-28 21:18:07,Limited time offer: 65% off!,34787,9738,4282
2022-02-23 16:24:47,New arrivals just for you,60987,35337,4992
2023-11-27 00:01:31,Limited time offer: 65% off!,49961,34906,3261
2022-02-05 23:35:51,Summer sale starts now!,10599,10599,3689
2022-09-04 13:47:25,Don't miss out on these fantastic deals,63088,8759,2042
2022-01-31 08:57:53,New arrivals just for you,35316,18256,510
2023-10-22 03:50:18,Don't miss out on these fantastic deals,1858,1858,295
2022-05-19 21:50:10,Summer sale starts now!,60187,22550,1038
2022-11-13 01:30:56,Limited time offer: 65% off!,46408,32400,3219
2022-05-29 16:11:19,Don't miss out on these fantastic deals,58317,7764,641
2022-05-04 09:03:40,Don't miss out on these fantastic deals,66789,302,302
2022-04-08 04:59:41,Your weekly newsletter,34467,34467,4116
2022-03-13 19:07:10,Don't miss out on these fantastic deals,62514,11423,1423
2023-06-10 06:31:34,New arrivals just for you,4915,4915,2531
2022-06-28 01:39:10,Summer sale starts now!,43486,43486,3985
2022-09-22 12:18:41,Limited time offer: 65% off!,91803,31169,3400
2022-02-08 13:22:01,New arrivals just for you,87124,49084,2405
2022-06-11 06:19:03,Limited time offer: 65% off!,60936,17533,3880
2023-04-09 22:05:02,Limited time offer: 65% off!,35544,1986,1986
2022-05-14 01:46:58,Limited time offer: 65% off!,83672,12998,581
2022-09-10 07:39:04,Your weekly newsletter,23743,20750,4748
2023-09-03 05:50:47,Your weekly newsletter,24336,1741,744
2022-04-03 02:40:33,Summer sale starts now!,50078,20888,3862
2022-11-14 14:43:27,Summer sale starts now!,66104,14821,4414
2022-09-20 17:46:14,Your weekly newsletter,19330,19330,826
2022-02-21 22:12:06,Don't miss out on these fantastic deals,91163,24934,824
2023-01-03 12:27:24,Limited time offer: 65% off!,66296,40713,360
2023-07-05 01:10:44,Don't miss out on these fantastic deals,53180,15216,4240
2023-04-02 01:33:35,Summer sale starts now!,59040,46393,2140
2022-08-02 18:33:10,New arrivals just for you,20765,20765,1381
2022-11-27 10:34:03,Limited time offer: 65% off!,6970,6970,1483
2022-09-02 18:50:36,Your weekly newsletter,38366,10970,3688
2022-06-07 03:05:01,Summer sale starts now!,76224,41980,1606
2022-09-24 13:32:41,New arrivals just for you,56909,45763,591
2023-12-18 19:51:36,Summer sale starts now!,78981,8645,4376
2022-09-28 15:09:29,Summer sale starts now!,39961,39961,286
2023-06-14 12:00:12,Summer sale starts now!,13364,13364,42
2023-02-23 12:18:55,Summer sale starts now!,89578,20118,4070
2023-11-19 20:37:41,Your weekly newsletter,94495,35937,3017
2023-02-24 18:46:52,New arrivals just for you,84385,3567,3567
2023-03-26 09:28:12,New arrivals just for you,38134,6887,4542
2022-04-04 08:18:30,New arrivals just for you,64240,9844,3947
2022-04-06 14:02:36,Don't miss out on these fantastic deals,98570,49935,4120
2023-11-23 16:46:36,Don't miss out on these fantastic deals,8940,5433,4339
2023-03-07 18:46:38,Your weekly newsletter,78509,43485,1163
2022-07-23 17:46:09,Your weekly newsletter,34535,6687,2928
2023-04-30 22:46:07,Your weekly newsletter,29354,29354,4390
2023-07-24 12:59:09,Limited time offer: 65% off!,11348,11348,4975
2022-08-23 19:45:14,Don't miss out on these fantastic deals,27762,13862,3620
2023-11-05 00:40:35,New arrivals just for you,2895,2895,2895
2023-11-17 19:48:12,Limited time offer: 65% off!,99724,29293,2885
2023-01-17 10:50:06,Limited time offer: 65% off!,31158,31158,4056
2022-12-18 08:24:49,Summer sale starts now!,56680,39165,3879
2023-03-31 18:12:34,Limited time offer: 65% off!,66485,14715,2975
2023-10-13 10:23:53,Limited time offer: 65% off!,67152,15215,2892
2023-02-13 02:18:22,Summer sale starts now!,19919,19919,4505
2022-04-03 12:57:14,New arrivals just for you,80392,33342,842
2022-04-19 07:43:19,Summer sale starts now!,60469,49834,3150
2022-07-10 21:17:10,Limited time offer: 65% off!,95661,8743,1226
2022-02-01 07:52:41,Limited time offer: 65% off!,24276,13286,2768
2023-07-22 02:09:35,New arrivals just for you,51815,46910,4414
2022-02-05 10:18:01,New arrivals just for you,61104,33694,2505
2023-07-30 17:12:43,Limited time offer: 65% off!,95070,9111,4238
2023-05-10 10:03:00,Limited time offer: 65% off!,26821,26821,1476
2022-01-08 18:51:55,Summer sale starts now!,41127,21238,4434
2023-12-07 13:32:31,Your weekly newsletter,82339,4322,754
2023-11-14 18:02:52,New arrivals just for you,64678,35156,4458
2023-09-21 14:40:30,Don't miss out on these fantastic deals,50484,21818,3301
2022-03-11 07:47:54,Limited time offer: 65% off!,55502,27327,2627
2023-12-25 04:15:47,Don't miss out on these fantastic deals,22182,22182,2692
2023-08-06 03:56:16,Limited time offer: 65% off!,46079,24713,1556
2023-06-10 06:58:37,Don't miss out on these fantastic deals,94216,27969,2249
2022-12-17 05:49:54,New arrivals just for you,48467,48467,1846
2022-10-13 19:38:29,Summer sale starts now!,89050,41399,4736
2023-05-28 06:58:28,New arrivals just for you,34597,34597,2407
2022-07-05 03:49:18,Summer sale starts now!,95326,23505,2837
2022-06-07 02:55:12,Summer sale starts now!,35394,31842,779
2023-06-16 15:22:31,Limited time offer: 65% off!,8428,8428,328
2023-12-29 07:37:39,New arrivals just for you,40676,40676,102
2022-07-25 04:05:27,Your weekly newsletter,83470,46211,2441
2022-04-16 17:20:27,New arrivals just for you,3799,2298,1786
2023-10-30 09:54:17,New arrivals just for you,73570,37424,891
2022-04-24 21:58:43,Summer sale starts now!,66252,675,111
2022-08-17 21:08:56,Limited time offer: 65% off!,37402,27188,4403
2022-11-11 01:50:25,Your weekly newsletter,43190,31905,2744
2022-06-13 10:37:30,Summer sale starts now!,11622,11622,4237
2022-01-20 20:32:42,Your weekly newsletter,3316,3316,1684
2022-08-13 11:31:50,New arrivals just for you,8888,8888,2305
2022-08-05 14:24:34,Summer sale starts now!,21021,20300,997
2022-10-06 15:52:36,Your weekly newsletter,52794,4297,2396
2022-03-29 21:55:31,Limited time offer: 65% off!,81393,37261,736
2023-12-22 15:05:09,Summer sale starts now!,97173,30814,4821
2022-05-23 20:13:49,Your weekly newsletter,10041,5536,3903
2022-05-19 21:22:49,Don't miss out on these fantastic deals,51264,47296,73
2023-08-10 18:12:45,Summer sale starts now!,62247,42859,2664
2023-05-25 13:36:15,New arrivals just for you,85494,7386,2382
2022-09-17 13:20:59,New arrivals just for you,43643,4469,3425
2022-08-09 15:40:18,Limited time offer: 65% off!,90303,19563,2973
2023-02-03 19:55:26,Limited time offer: 65% off!,28108,11726,3162
2023-03-11 19:01:36,Don't miss out on these fantastic deals,27407,16194,3275
2023-05-02 12:57:34,Don't miss out on these fantastic deals,84731,6824,2428
2022-01-05 22:04:42,Summer sale starts now!,16910,16910,1489
2022-04-16 15:45:53,Summer sale starts now!,79015,13077,980
2023-04-01 11:11:58,Don't miss out on these fantastic deals,77015,12933,1279
2022-01-17 07:19:48,Don't miss out on these fantastic deals,61015,31330,1053
2023-03-30 19:30:58,Limited time offer: 65% off!,94501,37509,384
2022-10-07 02:08:29,Your weekly newsletter,44966,4691,1006
2022-01-08 23:59:42,Summer sale starts now!,90842,11819,3919
2022-04-29 11:05:22,Limited time offer: 65% off!,4065,4065,3900
2023-06-26 05:10:53,New arrivals just for you,1010,1010,1010
2022-08-24 13:50:54,New arrivals just for you,95865,3543,3133
2022-04-26 08:23:51,Summer sale starts now!,87211,10955,313
2022-02-26 22:48:17,New arrivals just for you,8048,8048,4365
2023-10-22 04:26:00,Summer sale starts now!,16146,16146,2765
2023-02-14 23:21:44,Summer sale starts now!,75349,23795,2717
2023-01-13 14:30:45,Limited time offer: 65% off!,9039,9039,2467
2023-10-09 22:09:51,Don't miss out on these fantastic deals,86976,33478,4174
2022-12-05 14:16:42,Don't miss out on these fantastic deals,53513,41468,1759
2022-10-24 00:25:10,New arrivals just for you,51922,42466,565
2022-12-30 18:24:50,Your weekly newsletter,60924,13701,1211
2023-12-23 19:42:36,Limited time offer: 65% off!,36439,36439,3410
2022-04-15 05:17:31,Don't miss out on these fantastic deals,27989,23029,4704
2023-04-06 05:05:58,Don't miss out on these fantastic deals,1057,1057,1057
2022-05-17 10:42:03,Limited time offer: 65% off!,76093,17159,1695
2023-09-05 23:28:15,Your weekly newsletter,39125,7542,4649
2023-04-17 20:19:35,New arrivals just for you,82745,34754,2486
2022-11-22 15:11:56,Your weekly newsletter,36414,36414,3565
2023-02-18 22:51:18,Your weekly newsletter,35162,14964,3924
2022-11-23 07:46:29,Summer sale starts now!,50115,28286,2316
2023-03-24 17:29:21,New arrivals just for you,81147,36471,2158
2023-02-28 23:06:20,New arrivals just for you,57591,19279,3823
2023-12-19 13:45:15,New arrivals just for you,39965,25672,3166
2022-12-21 10:34:43,Limited time offer: 65% off!,74866,42317,4410
2023-09-06 16:32:27,New arrivals just for you,25786,421,421
2022-02-17 03:32:16,Your weekly newsletter,14687,14687,3543
2023-04-18 03:32:26,Don't miss out on these fantastic deals,67469,10489,1553
2022-08-28 02:35:30,Limited time offer: 65% off!,43487,40047,916
2023-08-01 10:00:38,Summer sale starts now!,94099,9035,1438
2022-01-09 02:52:32,Your weekly newsletter,37225,9917,3461
2023-07-28 16:18:01,Limited time offer: 65% off!,78712,17058,4144
2023-01-08 16:10:57,Your weekly newsletter,67164,25208,2269
2022-07-09 11:51:35,Limited time offer: 65% off!,25757,25757,1270
2022-01-12 19:45:41,Your weekly newsletter,54628,41128,3991
2023-04-27 14:56:48,New arrivals just for you,5730,5730,4862
2022-08-04 09:28:58,New arrivals just for you,90115,25314,3279
2022-02-15 21:57:58,Limited time offer: 65% off!,84810,14472,2612
2022-11-24 09:19:33,Limited time offer: 65% off!,53396,2062,2062
2023-02-16 11:55:35,Don't miss out on these fantastic deals,63529,15111,3155
2023-10-27 16:05:45,Your weekly newsletter,53193,48209,4721
2023-09-27 14:21:41,Summer sale starts now!,79098,40022,601
2022-10-01 04:17:02,New arrivals just for you,40735,36640,845
2022-04-08 18:53:06,Summer sale starts now!,96265,48714,2118
2022-11-16 15:05:18,Your weekly newsletter,44183,8625,707
2023-07-15 23:36:00,Limited time offer: 65% off!,38552,16250,1686
2022-12-25 06:38:26,Summer sale starts now!,9762,9762,2122
2022-06-05 17:24:50,Your weekly newsletter,18896,7931,4356
2022-10-29 03:03:42,Limited time offer: 65% off!,61653,28809,4978
2022-09-23 15:48:22,Summer sale starts now!,94770,42957,4381
2023-03-24 15:09:56,Don't miss out on these fantastic deals,5264,5264,1787
2022-05-20 05:40:45,Don't miss out on these fantastic deals,48870,14986,1788
2022-11-08 15:49:53,Your weekly newsletter,65906,37483,3684
2023-10-01 23:47:02,New arrivals just for you,82834,17641,1244
2022-01-05 18:24:45,New arrivals just for you,22109,22109,4259
2023-03-14 01:13:07,New arrivals just for you,11504,11504,728
2022-11-02 17:57:49,Limited time offer: 65% off!,61899,18845,3762
2023-06-05 11:08:33,Your weekly newsletter,24058,15340,3068
2023-06-04 15:48:17,Your weekly newsletter,53566,19844,2329
2023-04-09 03:47:10,Limited time offer: 65% off!,63736,39527,3365
2023-09-08 00:29:17,Summer sale starts now!,25712,25712,80
2022-12-23 15:11:33,Summer sale starts now!,33176,1117,711
2022-01-18 08:07:28,Don't miss out on these fantastic deals,10688,10688,2204
2023-08-17 00:27:24,Your weekly newsletter,47217,9483,3630
2022-07-19 05:29:39,Limited time offer: 65% off!,84443,18940,2496
2022-01-25 21:30:40,Limited time offer: 65% off!,89204,7601,4642
2023-03-01 09:50:37,Limited time offer: 65% off!,12316,2491,2491
2023-07-02 15:31:52,Don't miss out on these fantastic deals,20429,20429,876
2022-08-28 12:30:19,Summer sale starts now!,66704,44214,4877
2023-10-23 04:04:22,Limited time offer: 65% off!,27709,27247,2574
2022-09-27 07:13:15,Limited time offer: 65% off!,82811,19232,4466
2022-04-20 11:44:57,Limited time offer: 65% off!,34661,21686,4224
2023-07-25 13:03:50,Limited time offer: 65% off!,8570,8570,2356
2023-01-03 09:52:18,New arrivals just for you,65514,43825,3632
2022-05-07 14:53:12,Summer sale starts now!,33757,33757,2616
2022-12-16 19:30:49,New arrivals just for you,78553,43284,914
2022-07-26 12:22:14,Summer sale starts now!,52385,17916,1517
2023-03-30 05:12:33,Limited time offer: 65% off!,98314,25417,4870
2023-10-31 14:16:02,Your weekly newsletter,73308,12291,868
2023-06-26 04:18:12,Limited time offer: 65% off!,88683,30900,2695
2023-07-24 00:54:50,Summer sale starts now!,85131,16185,802
2023-05-11 22:38:53,Don't miss out on these fantastic deals,26605,26605,2330
2023-09-22 19:34:33,Don't miss out on these fantastic deals,47753,47753,2245
2023-04-26 04:50:45,Limited time offer: 65% off!,50711,43999,1623
2022-08-01 23:55:39,Don't miss out on these fantastic deals,22797,22797,4327
2023-04-22 23:57:59,Your weekly newsletter,46163,31610,1712
2023-07-02 16:34:49,New arrivals just for you,8536,8536,3108
2022-04-22 11:27:13,Limited time offer: 65% off!,21058,21058,1916
2023-01-28 11:18:12,Summer sale starts now!,88670,34028,4117
2022-02-01 22:36:10,Don't miss out on these fantastic deals,81038,42499,1100
2022-12-28 11:02:27,New arrivals just for you,39071,39071,153
2023-05-05 09:04:36,Summer sale starts now!,23937,23937,2434
2023-12-18 20:43:02,New arrivals just for you,85676,13891,1704
2023-06-14 02:20:41,New arrivals just for you,63756,5801,4303
2023-06-12 10:37:17,Don't miss out on these fantastic deals,6280,6280,1971
2022-05-24 09:18:25,Your weekly newsletter,13368,6300,2422
2023-09-16 21:01:58,New arrivals just for you,78432,2366,380
2022-04-20 19:45:48,Summer sale starts now!,72412,37867,1311
2022-12-24 12:46:53,Limited time offer: 65% off!,49776,40322,3033
2023-09-28 01:15:19,Your weekly newsletter,81073,22103,245
2022-12-21 18:50:10,Don't miss out on these fantastic deals,6719,6719,4898
2023-05-02 11:11:19,New arrivals just for you,80791,10632,4927
2022-12-28 06:20:27,Your weekly newsletter,82888,9167,1217
2023-08-17 17:00:26,Don't miss out on these fantastic deals,26442,26442,417
2022-07-22 11:27:17,Don't miss out on these fantastic deals,9864,9864,4527
2023-06-06 20:52:17,Don't miss out on these fantastic deals,38829,23567,2341
2022-02-08 17:48:56,Limited time offer: 65% off!,81695,21738,2770
2023-07-19 23:14:33,New arrivals just for you,64880,1648,1648
2023-03-05 02:21:10,Your weekly newsletter,11354,11354,4733
2023-03-27 04:17:22,Summer sale starts now!,18347,18347,3570
2023-10-29 18:57:26,Your weekly newsletter,9885,6782,1718
2022-03-20 23:26:48,Limited time offer: 65% off!,30960,30960,2665
2022-04-19 21:12:21,New arrivals just for you,15700,15700,3867
2023-11-06 05:49:44,Limited time offer: 65% off!,42593,26172,1561
2023-06-30 02:36:12,New arrivals just for you,57721,1226,1226
2023-11-26 15:11:24,Don't miss out on these fantastic deals,71923,27287,2545
2023-03-13 14:25:40,New arrivals just for you,88327,2991,717
2023-04-01 20:39:24,Don't miss out on these fantastic deals,70200,15583,3484
2023-06-14 10:53:36,Summer sale starts now!,76489,9800,4319
2023-05-06 05:43:20,Summer sale starts now!,70391,35946,3732
2022-02-26 02:17:43,Limited time offer: 65% off!,97213,4418,184
2023-04-14 12:59:14,Your weekly newsletter,57401,29320,3899
2022-08-22 10:41:47,Limited time offer: 65% off!,83651,9741,2464
2023-04-05 03:07:48,Your weekly newsletter,61819,13344,2958
2022-05-22 10:58:58,Limited time offer: 65% off!,66455,22763,2986
2022-12-24 18:55:59,Don't miss out on these fantastic deals,95606,32889,3035
2023-03-12 02:49:03,Limited time offer: 65% off!,29647,29647,2484
2023-06-23 18:12:59,New arrivals just for you,73299,14567,714
2023-12-03 11:03:53,Limited time offer: 65% off!,84677,46825,3997
2022-03-03 08:41:17,Limited time offer: 65% off!,26046,9966,3840
2023-10-21 11:14:07,Your weekly newsletter,49140,308,308
2022-09-27 08:27:08,Don't miss out on these fantastic deals,12851,12851,3697
2022-08-05 05:11:25,Summer sale starts now!,58843,31705,974
2022-05-05 00:30:30,Limited time offer: 65% off!,57813,35469,461
2023-11-22 01:16:21,New arrivals just for you,42808,2132,1840
2023-02-16 16:53:08,Your weekly newsletter,58654,44449,3572
